A	28	14	16:25:05	Nov-13-2019
B	27	16	16:25:06	Nov-13-2019
A	28	14	16:25:06	Nov-13-2019
B	27	16	16:25:07	Nov-13-2019
A	28	14	16:25:07	Nov-13-2019
B	27	16	16:25:08	Nov-13-2019
B	27	16	16:25:08	Nov-13-2019
B	27	17	16:25:08	Nov-13-2019
B	27	16	16:25:09	Nov-13-2019
A	28	14	16:25:09	Nov-13-2019
B	27	16	16:25:10	Nov-13-2019
A	28	15	16:25:10	Nov-13-2019
B	27	16	16:25:10	Nov-13-2019
A	28	14	16:25:11	Nov-13-2019
B	27	16	16:25:11	Nov-13-2019
A	28	15	16:25:12	Nov-13-2019
B	27	17	16:25:12	Nov-13-2019
B	27	15	16:25:12	Nov-13-2019
B	27	16	16:25:13	Nov-13-2019
B	27	16	16:25:13	Nov-13-2019
B	27	17	16:25:14	Nov-13-2019
B	27	16	16:25:14	Nov-13-2019
B	27	15	16:25:14	Nov-13-2019
B	27	16	16:25:15	Nov-13-2019
B	27	17	16:25:15	Nov-13-2019
B	27	15	16:25:16	Nov-13-2019
B	27	15	16:25:16	Nov-13-2019
B	27	16	16:25:16	Nov-13-2019
B	27	17	16:25:17	Nov-13-2019
A	28	15	16:25:17	Nov-13-2019
B	27	15	16:25:18	Nov-13-2019
B	27	16	16:25:18	Nov-13-2019
B	27	17	16:25:18	Nov-13-2019
B	27	16	16:25:19	Nov-13-2019
B	27	15	16:25:19	Nov-13-2019
A	28	15	16:25:20	Nov-13-2019
B	27	17	16:25:20	Nov-13-2019
B	27	16	16:25:20	Nov-13-2019
B	27	15	16:25:21	Nov-13-2019
B	27	16	16:25:21	Nov-13-2019
B	27	17	16:25:22	Nov-13-2019
B	27	16	16:25:22	Nov-13-2019
B	27	15	16:25:22	Nov-13-2019
B	27	16	16:25:23	Nov-13-2019
B	27	17	16:25:23	Nov-13-2019
B	27	17	16:25:24	Nov-13-2019
B	27	15	16:25:24	Nov-13-2019
B	27	16	16:25:25	Nov-13-2019
B	27	16	16:25:25	Nov-13-2019
B	27	16	16:25:25	Nov-13-2019
B	27	15	16:25:26	Nov-13-2019
B	27	16	16:25:26	Nov-13-2019
B	27	16	16:25:27	Nov-13-2019
B	27	17	16:25:27	Nov-13-2019
B	27	15	16:25:27	Nov-13-2019
B	27	16	16:25:28	Nov-13-2019
B	27	16	16:25:28	Nov-13-2019
B	27	16	16:25:29	Nov-13-2019
B	27	16	16:25:29	Nov-13-2019
B	27	16	16:25:29	Nov-13-2019
B	27	16	16:25:30	Nov-13-2019
B	27	16	16:25:30	Nov-13-2019
B	27	16	16:25:31	Nov-13-2019
B	27	15	16:25:31	Nov-13-2019
